benchmark,label,regime,loss,full_mu_on,full_mu_off,full_decision,full_p_on,full_p_off,full_flow_on,full_flow_off,full_required_actual,full_region,full_gross,full_penalty,full_objective,full_access,full_wait_on,full_wait_off,full_wait_E,full_wait_initial_on,full_wait_initial_off,full_exposure,full_utility_on,full_utility_off,full_residual,full_referral_forward,full_referral_reverse,full_solver,full_regional_support,full_search_best,full_search_spread,transferred_mu_on,transferred_mu_off,transferred_decision,transferred_p_on,transferred_p_off,transferred_flow_on,transferred_flow_off,transferred_required_actual,transferred_region,transferred_gross,transferred_penalty,transferred_objective,transferred_access,transferred_wait_on,transferred_wait_off,transferred_wait_E,transferred_wait_initial_on,transferred_wait_initial_off,transferred_exposure,transferred_utility_on,transferred_utility_off,transferred_residual,transferred_referral_forward,transferred_referral_reverse
Workload-matched referral-omission benchmark,L572_s15_d0.2,F0,0.0,474.00000000000006,497.99999999999994,474.00000000000006,60.0,40.0,0.0,0.0,30.0,B,1560.0,5720.0,-4160.0,0.0,0.0021367521367521365,0.002136752136752137,0.0025641025641025645,0.003034188034188034,0.0025641025641025645,0.002564102564102564,-30.331709401709404,-7.406837606837607,0.0,0.0,6.0,regional-validated,B,-4160.0,0.0,39.041233257020934,932.958766742979,39.041233257020934,60.0,40.0,0.0,0.0,30.0,B,1560.0,5720.0,-4160.0,0.0,0.0302652141408042,0.0011074702819565659,0.007160513110117406,0.032771393729345295,0.007160513110117406,0.007160513110117406,-33.642102515213026,-7.863995804122717,0.0,0.0,6.0
Workload-matched referral-omission benchmark,L572_s15_d0.2,F1,31703.916604717022,690.8200012330019,281.1799987669981,690.8200012330019,29.3925236465985,40.0,572.0,0.0,30.0,V,27373.75531454374,0.0,27373.75531454374,1.0,0.013740038239330966,0.019615535978540467,0.022363543626406662,0.021567278508573297,0.022363543626406662,0.02160695949451184,-1.7763568394002505e-15,-4.481691630275513,1.7763568394002505e-15,200.2,46.04,regional-validated,V,27373.75531454374,0.0,708.1999983624783,263.80000163752175,708.1999983624783,31.63978497112008,40.0,0.0,0.0,30.0,B,1389.8387098267206,5720.0,-4330.16129017328,0.0,0.001424095702551962,0.004277159935825738,0.004561979076336131,0.003020788379269608,0.004561979076336131,0.00456197907633613,-0.026730552318868228,-2.0784196071799053,0.0,0.0,6.0
Workload-matched referral-omission benchmark,L572_s15_d0.1,F1,4500.882050265391,680.7453486992508,291.2546513007492,680.7453486992508,30.854785632782097,39.99999999999999,572.0,0.0,30.0,V,27567.214547218,0.0,27567.214547218,1.0,0.011665161065815985,0.01637876850813706,0.017545284614718656,0.017806010680967516,0.017545284614718656,0.01779301768763285,-1.8895730757861884e-07,-0.9677614765823659,1.8895730757861884e-07,200.2,23.02,regional-validated,V,27567.214547218,0.0,708.2000000500288,263.79999994997115,708.2000000500288,31.659159355632106,40.0,484.28212987130513,0.0,30.0,BV,23943.511198239557,877.1787012869487,23066.332496952607,0.8466470801945893,0.004902729944937948,0.01555179611740756,0.016042069111901355,0.010517454134103422,0.016042069111901355,0.010839725587275268,0.0,-0.833528258670988,0.0,169.49874545495678,19.94987454549568
Workload-matched referral-omission benchmark,L572_s15_d0.35,F0,0.0,476.25,495.75,476.25,60.0,40.0,0.0,0.0,30.0,B,1830.0,5720.0,-3890.0,0.0,0.0021470746108427268,0.0021470746108427268,0.002898550724637681,0.0031615673644659155,0.002898550724637681,0.002898550724637681,-33.496178207192706,-16.444873859366613,0.0,0.0,10.5,regional-validated,B,-3890.0,0.0,52.439516944212684,919.5604830557874,52.439516944212684,60.0,40.0,0.0,0.0,30.0,B,1830.0,5720.0,-3890.0,0.0,0.023843860703741174,0.0011241506553492963,0.009469501901658708,0.027158186369321723,0.009469501901658708,0.009469501901658708,-36.16375022620889,-17.123536649685335,0.0,0.0,10.5
Workload-matched referral-omission benchmark,L572_s15_d0.2,F2,12903.476183034774,690.8200012330086,281.1799987669914,690.8200012330086,16.308411497065794,80.0,572.0,0.0,30.0,V,28495.250641646544,0.0,28495.250641646544,1.0,0.0137400382393297,0.01961553597854305,0.022363543626408987,0.021567278508572846,0.022363543626408987,0.021606959494511527,-1.7763568394002505e-15,-41.86486920036937,1.7763568394002505e-15,200.2,46.04,regional-validated,V,28495.250641646544,0.0,672.9809734428579,299.01902655714207,672.9809734428579,18.21640178879727,79.99999999372122,327.0476457306836,0.0,30.0,BV,18041.298001304935,2449.523542693164,15591.77445861177,0.571761618410286,0.0031541762037015585,0.006470299522668265,0.007101134763408577,0.00563957337089456,0.007101134763408577,0.00576237726639621,1.1102230246251565e-16,-39.80094421825185,1.1102230246251565e-16,114.46667600573925,28.89333520114785
Workload-matched referral-omission benchmark,L572_s15_d0.1,F2,3743.1677962135836,680.7453486995073,291.2546513004927,680.7453486995073,17.32821558447292,80.0,572.0,0.0,30.0,V,28726.634837073078,0.0,28726.634837073078,1.0,0.011665161065781086,0.01637876850820586,0.017545284614783968,0.017806010680955473,0.017545284614783968,0.017793017687624667,-1.8895732223356276e-07,-39.615104471762635,1.8895732223356276e-07,200.2,23.02,regional-validated,V,28726.634837073078,0.0,671.7194966062531,300.2805033937469,671.7194966062531,18.252977301712754,79.99999999614951,496.5336386846308,0.0,30.0,BV,25738.130654013185,754.6636131536923,24983.467040859494,0.8680658018962076,0.006459648682529547,0.010363367666601179,0.011009332534854133,0.010312915069728493,0.011009332534854133,0.010352594441413012,-4.440892098500626e-16,-38.63869155955411,4.440892098500626e-16,173.78677353962075,20.378677353962075
Workload-matched referral-omission benchmark,L572_s15_d0.5,F0,0.0,478.5,493.5,478.5,60.0,40.0,0.0,0.0,30.0,B,2100.0,5720.0,-3620.0,0.0,0.002157497303128371,0.002157497303128371,0.0032362459546925564,0.0032901833872707657,0.0032362459546925564,0.003236245954692556,-36.660787486515645,-25.483279395900755,0.0,0.0,15.0,regional-validated,B,-3620.0,0.0,63.39525250045061,908.6047474995494,63.39525250045061,60.0,40.0,0.0,0.0,30.0,B,2100.0,5720.0,-3620.0,0.0,0.020663183852397276,0.0011381682182414032,0.01146976014444004,0.02467759990295129,0.01146976014444004,0.01146976014444004,-39.036199286208074,-26.348350556398803,0.0,0.0,15.0
Workload-matched referral-omission benchmark,L572_s15_d0.35,F1,30984.95145083529,705.5603863754345,266.4396136245655,705.5603863754345,26.953194054743417,40.0,572.0,0.0,30.0,V,26796.845844303913,0.0,26796.845844303913,1.0,0.018871347585862945,0.027594113181221586,0.03419908483627362,0.03084102727855871,0.03419908483627362,0.03100837233957441,-1.0658141036401503e-14,-9.809185758971253,1.0658141036401503e-14,200.2,80.57,regional-validated,V,26796.845844303913,0.0,708.1999999920665,263.8000000079335,708.1999999920665,31.608989854154427,40.0,0.0,0.0,30.0,B,1531.8943934686215,5720.0,-4188.105606531379,0.0,0.001433280779721042,0.004277159965637585,0.004778808238539949,0.003105863663210024,0.004778808238539949,0.004778808238539949,-1.6627801768943624,-6.83789392974623,0.0,0.0,10.5
Workload-matched referral-omission benchmark,L572_s15_d0.5,F1,29718.325922366363,716.0431177695536,255.95688223044635,716.0431177695536,25.107879551777717,40.0,557.2778764028478,0.0,30.0,BV,25819.185775088514,147.22123597152176,25671.96453911699,0.9742620216833003,0.021625543211090326,0.03235238163404242,0.043165153239587584,0.03673334684494598,0.043165153239587584,0.037061903733588066,8.881784197001252e-16,-14.20017031022904,8.881784197001252e-16,195.04725674099672,112.52362837049836,regional-validated,BV,25671.96453911699,0.0,708.2000000992348,263.7999999007652,708.2000000992348,31.575907783375143,40.0,0.0,0.0,30.0,B,1673.638616750627,5720.0,-4046.361383249373,0.0,0.001442585112315126,0.004277159967598131,0.004998452523755694,0.0031920434956296193,0.004998452523755694,0.004998452523755694,-3.2930328523412324,-11.587301532533704,0.0,0.0,15.0
Workload-matched referral-omission benchmark,L572_s15_d0.65,F0,0.0,480.75000000000006,491.24999999999994,480.75000000000006,60.0,40.0,0.0,0.0,30.0,B,2370.0,5720.0,-3350.0,0.0,0.0021680216802168017,0.0021680216802168026,0.0035772357723577236,0.003420054200542005,0.0035772357723577236,0.0035772357723577236,-39.82553929539296,-34.52205962059621,0.0,0.0,19.5,regional-validated,B,-3350.0,0.0,72.95993538858657,899.0400646114134,72.95993538858657,60.0,40.0,0.0,0.0,30.0,B,2370.0,5720.0,-3350.0,0.0,0.018705596868594326,0.001150694934240051,0.013309332898826362,0.023363863383183556,0.013309332898826362,0.013309332898826362,-42.03930631962767,-35.555084200985995,0.0,0.0,19.5
Workload-matched referral-omission benchmark,L572_s15_d0.35,F2,30995.21913328897,705.5603860274382,266.4396139725618,705.5603860274382,14.481033698395978,80.0,572.0,0.0,30.0,V,27865.888160562266,0.0,27865.888160562266,1.0,0.018871347709794095,0.02759411291624498,0.034199084614672914,0.030841027324929614,0.034199084614672914,0.031008372372591242,-3.1086244689504383e-15,-45.44392959459167,3.1086244689504383e-15,200.2,80.57,regional-validated,V,27865.888160562266,0.0,674.870687543452,297.12931245654795,674.870687543452,18.158955580493636,79.99999978927039,0.0,0.0,30.0,B,2590.669027273295,5720.0,-3129.330972726705,0.0,0.0015051838058923945,0.0037435053113561356,0.004270319643418474,0.00299979568108886,0.004270319643418474,0.004270319643418474,-0.5427773857332722,-42.04354633994197,0.0,0.0,10.5
Workload-matched referral-omission benchmark,L572_s15_d0.65,F1,28454.775105993085,723.751684169036,248.24831583096397,723.751684169036,23.985048351369585,40.0,535.2024815707632,0.0,30.0,BV,24917.785641191498,367.9751842923679,24549.81045689913,0.9356686740747608,0.021145834385542125,0.0323337387307738,0.04607853108137618,0.03727332026402379,0.04607853108137618,0.037740686089783176,1.7763568394002505e-15,-17.561766278427694,1.7763568394002505e-15,187.3208685497671,141.25856455734862,regional-validated,BV,24549.81045689913,0.0,708.200000007514,263.79999999248605,708.200000007514,31.540274405438197,40.0,0.0,0.0,30.0,B,1815.0353509060449,5720.0,-3904.964649093955,0.0,0.0014520110352680261,0.0042771599659201815,0.005220967138844399,0.0032793495338635653,0.005220967138844399,0.005220967138844399,-4.916806315800143,-16.325447641176936,0.0,0.0,19.5
Workload-matched referral-omission benchmark,L572_s15_d0.8,F0,0.0,483.0,489.0,483.0,60.0,40.0,0.0,0.0,30.0,B,2640.0,5720.0,-3080.0,0.0,0.002178649237472767,0.002178649237472767,0.00392156862745098,0.0035511982570806105,0.00392156862745098,0.003921568627450981,-42.99043572984749,-43.56122004357299,0.0,0.0,24.0,regional-validated,B,-3080.0,0.0,81.58902136133827,890.4109786386617,81.58902136133827,60.0,40.0,0.0,0.0,30.0,B,2640.0,5720.0,-3080.0,0.0,0.017364420793428148,0.0011622352861910192,0.015053771920933538,0.022633240965754885,0.015053771920933538,0.015053771920933538,-45.10770279977389,-44.75110763117125,0.0,0.0,24.0
Workload-matched referral-omission benchmark,L572_s15_d0.5,F2,29741.768599181785,716.0431177696241,255.95688223037587,716.0431177696241,13.19298593473582,80.0,557.277876403106,0.0,30.0,BV,26840.46237083061,147.22123596893994,26693.24113486167,0.9742620216837518,0.021625543211199215,0.0323523816342108,0.043165153239810405,0.03673334684513286,0.043165153239810405,0.03706190373377663,0.0,-48.242723501742475,0.0,195.0472567410871,112.52362837054355,regional-validated,BV,26693.24113486167,0.0,676.7606547219018,295.2393452780982,676.7606547219018,18.09816938267412,79.99999983132574,0.0,0.0,30.0,B,2671.4725356798835,5720.0,-3048.5274643201165,0.0,0.0015111203618175817,0.003770179718063773,0.004525739898972564,0.003095129326457979,0.004525739898972564,0.004525739898972564,-1.4358989726434377,-44.767097455559295,0.0,0.0,15.0
Workload-matched referral-omission benchmark,L572_s15_d0.65,F2,28495.749205591914,723.7516841708054,248.24831582919455,723.7516841708054,12.579753034695734,80.0,535.2024815833145,0.0,30.0,BV,25895.382382410182,367.97518416685534,25527.407198243327,0.9356686740967036,0.02114583439163994,0.03233373873721638,0.04607853109178234,0.03727332027376376,0.04607853109178234,0.03774068609954812,3.552713678800501e-15,-50.14832432411597,3.552713678800501e-15,187.32086855416006,141.25856456020404,regional-validated,BV,25527.407198243327,0.0,678.6524326945994,293.3475673054006,678.6524326945994,18.033743261041632,79.9999999687034,0.0,0.0,30.0,B,2751.657992651414,5720.0,-2968.342007348586,0.0,0.001517099763877111,0.0037972631007459185,0.004783377947266041,0.003191282045420225,0.004783377947266041,0.00478337794726604,-2.3182697878364844,-47.470318152116036,0.0,0.0,19.5
Workload-matched referral-omission benchmark,L572_s30_d0.1,F0,18936.365011285063,159.5006666666667,812.4993333333333,159.5006666666667,60.0,40.0,0.0,572.0,30.0,F,27692.0,0.0,27692.0,1.0,0.010070425844740886,0.004750608869703467,0.005757651454177556,0.012085603853703029,0.005757651454177556,0.005757651454177556,-24.046699565460923,13.08910894042872,0.0,0.0,60.2,regional-validated,F,27692.0,0.0,27.199413329010465,944.8005866709896,27.199413329010465,60.0,40.0,0.0,233.85062479848105,30.0,BF,12137.128740730128,3381.49375201519,8755.634988714937,0.40882976363370815,1.227971949717495,0.00146853668550058,0.12426573165725009,1.2714649557975324,0.12426573165725009,0.12426573165725009,-165.03285836835943,-4.085620730620576e-14,4.085620730620576e-14,0.0,26.385062479848102
Workload-matched referral-omission benchmark,L572_s15_d0.8,F1,27263.699496261113,730.9588024957408,241.04119750425923,730.9588024957408,22.95523659096858,40.00000000000001,514.5639905743606,0.0,30.0,BV,24074.10237160333,574.3600942563944,23499.742277346937,0.8995873961090219,0.02069669437771137,0.03231665063897124,0.04887400614114033,0.03780259652711049,0.04887400614114033,0.03841251986792959,5.329070518200751e-15,-20.647810396364974,5.329070518200751e-15,180.09739670102618,168.07791736082095,regional-validated,BV,23499.742277346937,0.0,708.199999211912,263.800000788088,708.199999211912,31.50178254524274,40.0,0.0,0.0,30.0,B,1956.0427810858257,5720.0,-3763.9572189141745,0.0,0.001461560948774976,0.0042771599513653615,0.005446408710385342,0.0033678039974098456,0.005446408710385342,0.005446408710385342,-6.533308040667372,-21.050944769033812,0.0,0.0,24.0
Workload-matched referral-omission benchmark,L572_s15_d0.8,F2,27326.074111807866,730.958802495498,241.04119750450195,730.958802495498,12.017736590861672,80.0,514.5639905757276,0.0,30.0,BV,25011.60237158966,574.3600942427236,24437.242277346937,0.8995873961114119,0.020696694378564903,0.03231665063921746,0.04887400614206938,0.037802596528289184,0.04887400614206938,0.038412519869093005,9.769962616701378e-15,-51.89781039639729,9.769962616701378e-15,180.09739670150466,168.07791736120373,regional-validated,BV,24437.242277346937,0.0,680.5456066978111,291.4543933021889,680.5456066978111,17.965340262832306,79.99999997436989,0.0,0.0,30.0,B,2831.1681655390717,5720.0,-2888.8318344609283,0.0,0.0015231234354451649,0.0038247588321998487,0.005043257580555981,0.003288263588639758,0.005043257580555981,0.00504325758055598,-3.1888863224935786,-50.151303528261195,0.0,0.0,24.0
Workload-matched referral-omission benchmark,L572_s30_d0.2,F0,26114.148118722238,162.0006666666667,809.9993333333333,162.0006666666667,60.0,40.0,0.0,572.0,30.0,F,31304.0,0.0,31304.0,1.0,0.024038076312879592,0.004807707717011914,0.009615322979587834,0.027403439355735335,0.009615322979587834,0.009615322979587834,-27.863416279095794,6.653852194133496,0.0,0.0,120.4,regional-validated,F,31304.0,0.0,39.041233257020934,932.958766742979,39.041233257020934,60.0,40.0,0.0,150.8040626012542,30.0,BF,9401.811255265218,4211.959373987458,5189.85188127776,0.2636434660861087,0.3471715042300842,0.001329513721703155,0.07076381456772,0.37193883932878624,0.07076381456772,0.07076381456772,-66.38320847376943,-1.5987211554602254e-14,1.5987211554602254e-14,0.0,36.16081252025084
Workload-matched referral-omission benchmark,L572_s30_d0.1,F1,780.4518826070744,731.770149337964,240.22985066203603,731.770149337964,31.680988195119525,40.0,572.0,0.0,30.0,V,28058.82159586002,0.0,28058.82159586002,1.0,0.007312606273859361,0.09970238178970074,0.10043364241708667,0.042464381119839696,0.10043364241708667,0.045353214739303836,-1.5044888801440948e-07,-1.5044890133708577e-07,1.5044888801440948e-07,200.2,23.02,regional-validated,V,28058.82159586002,0.0,733.400000006018,238.599999993982,733.400000006018,31.792929479820987,40.0,552.1429432132244,5.320119123084852,30.0,BVF,27423.739089889852,145.36937663690765,27278.369713252945,0.9745857733152259,0.006313129644455475,0.09970238095238115,0.1003336939168267,0.041429922515344816,0.1003336939168267,0.04497140172669354,-1.3322676295501878e-14,-3.552713678800501e-14,3.552713678800501e-14,193.25003012462852,22.857014924771335
Workload-matched referral-omission benchmark,L572_s30_d0.2,F1,4184.801499486879,245.19999999999996,726.8000000000001,245.19999999999996,60.0,40.0,0.0,572.0,30.0,F,31304.0,0.0,31304.0,1.0,0.008012820512820516,0.008012820512820509,0.009615384615384612,0.011378205128205131,0.009615384615384612,0.009615384615384612,-26.13141025641026,6.474358974358975,0.0,0.0,120.4,regional-validated,F,31304.0,0.0,733.4000001996602,238.5999998003398,733.4000001996602,31.779279341343493,40.0,532.7688757463491,9.686448844673208,30.0,BVF,27414.6452546029,295.44675408977696,27119.19850051312,0.9483484695647243,0.00643500588086166,0.08035714285714296,0.0816441440333153,0.035010456292522016,0.0816441440333153,0.03824341681094441,-7.105427357601002e-15,-1.5987211554602254e-14,1.5987211554602254e-14,186.46910651122215,45.23111107117907
Workload-matched referral-omission benchmark,L572_s30_d0.35,F0,0.0,476.25,495.75,476.25,60.0,40.0,0.0,0.0,30.0,B,1830.0,5720.0,-3890.0,0.0,0.0021470746108427268,0.0021470746108427268,0.002898550724637681,0.0031615673644659155,0.002898550724637681,0.002898550724637681,-28.24617820719271,-1.444873859366613,0.0,0.0,10.5,regional-validated,B,-3890.0,0.0,52.439516944212684,919.5604830557874,52.439516944212684,60.0,40.0,0.0,0.0,30.0,B,1830.0,5720.0,-3890.0,0.0,0.023843860703741174,0.0011241506553492963,0.009469501901658708,0.027158186369321723,0.009469501901658708,0.009469501901658708,-30.913750226208887,-2.123536649685336,0.0,0.0,10.5
Workload-matched referral-omission benchmark,L572_s30_d0.1,F2,39356.93258506004,123.77502496302851,848.2249750369715,123.77502496302851,60.0,53.14152753849713,0.0,572.0,30.0,F,35603.19957817527,0.0,35603.19957817527,1.0,0.015729447225251443,0.004061326434695939,0.005634271157221083,0.01770144213027882,0.005634271157221083,0.005634271157221083,-29.26169815518526,-1.8844886340296796e-07,1.8844886340296796e-07,0.0,60.2,regional-validated,F,35603.19957817527,0.0,3.0011453161679333,968.9988546838321,3.0011453161679333,59.99999999999999,59.54223310384083,0.0,0.0,30.0,B,1966.266993115225,5720.0,-3753.733006884775,0.0,873.1213511151632,0.0010649640252614657,87.31320007554159,903.6809711416026,87.31320007554159,87.31320007554157,-101241.72942274074,-9784.680279549912,0.0,0.0,3.0
Workload-matched referral-omission benchmark,L572_s30_d0.35,F1,8000.888357873664,262.5859275441005,709.4140724558995,262.5859275441005,50.515587974648696,40.0,0.0,572.0,30.0,F,34723.634386258476,0.0,34723.634386258476,1.0,0.019273048538065517,0.009309767120230596,0.016055334108553525,0.024892415476059252,0.016055334108553525,0.016055334108553528,-20.174169470418317,-1.7001795349358417e-07,1.7001795349358417e-07,0.0,210.7,regional-validated,F,34723.634386258476,0.0,733.3999998434609,238.60000015653907,733.3999998434609,31.757786568562008,40.0,505.8074002601853,12.089149195909016,30.0,BVF,27263.78053382387,541.0345054390564,26722.746028384812,0.9054135480001649,0.006626905637839225,0.05133928571428579,0.053658702687529515,0.025407451578474557,0.053658702687529515,0.027577699089762066,-5.329070518200751e-15,-1.5987211554602254e-14,1.5987211554602254e-14,177.03259009106486,76.69260875044084
Workload-matched referral-omission benchmark,L572_s30_d0.5,F0,0.0,478.5,493.5,478.5,60.0,40.0,0.0,0.0,30.0,B,2100.0,5720.0,-3620.0,0.0,0.002157497303128371,0.002157497303128371,0.0032362459546925564,0.0032901833872707657,0.0032362459546925564,0.003236245954692556,-31.41078748651564,-10.483279395900755,0.0,0.0,15.0,regional-validated,B,-3620.0,0.0,63.39525250045061,908.6047474995494,63.39525250045061,60.0,40.0,0.0,0.0,30.0,B,2100.0,5720.0,-3620.0,0.0,0.020663183852397276,0.0011381682182414032,0.01146976014444004,0.02467759990295129,0.01146976014444004,0.01146976014444004,-33.786199286208074,-11.348350556398803,0.0,0.0,15.0
Workload-matched referral-omission benchmark,L572_s30_d0.2,F2,38938.717716299085,187.16273439468318,784.8372656053168,187.16273439468318,60.0,46.745633769421,0.0,572.0,30.0,F,35364.87152919144,0.0,35364.87152919144,1.0,0.014978415864279483,0.005469344538102305,0.008465027710958202,0.017941175563114854,0.008465027710958202,0.008465027710958202,-29.17758263531302,-1.671820455406703e-07,1.671820455406703e-07,0.0,120.4,regional-validated,F,35364.87152919144,0.0,6.001000242392706,965.9989997576073,6.001000242392706,59.999999801380646,59.53846046946911,0.0,0.0,30.0,B,2146.153812892357,5720.0,-3573.846187107643,0.0,999.757666033745,0.0010683772100813856,199.95260158395908,1069.7410765881307,199.95260158395908,199.95260158395908,-119842.55997901574,-22406.289666956927,0.0,0.0,6.0
Workload-matched referral-omission benchmark,L572_s30_d0.5,F1,7433.385625225175,326.4906306224461,645.5093693775539,326.4906306224461,29.026916890204895,40.0,0.0,567.2103010897522,30.0,BF,32555.998931443326,47.896989102478074,32508.101942340847,0.9916264005065598,0.03586095692877678,0.020704333136226525,0.03863481160061491,0.049383140988992,0.03863481160061491,0.03863481160061491,-0.5433440662278954,0.0,0.0,0.0,298.6051505448761,regional-validated,BF,32508.101942340847,0.0,733.400000001438,238.599999998562,733.400000001438,31.734972875365592,40.0,475.1078502146052,0.0,30.0,BV,26043.63781496962,968.9214978539479,25074.71631711567,0.8306081297458133,0.006244213331428654,0.023633816276010456,0.026755922941724783,0.015608786361032327,0.026755922941724783,0.016270851100827384,4.440892098500626e-16,-0.18764351861256134,4.440892098500626e-16,166.2877475751118,98.1438737875559
Workload-matched referral-omission benchmark,L572_s30_d0.65,F0,0.0,480.75000000000006,491.24999999999994,480.75000000000006,60.0,40.0,0.0,0.0,30.0,B,2370.0,5720.0,-3350.0,0.0,0.0021680216802168017,0.0021680216802168026,0.0035772357723577236,0.003420054200542005,0.0035772357723577236,0.0035772357723577236,-34.57553929539296,-19.522059620596206,0.0,0.0,19.5,regional-validated,B,-3350.0,0.0,72.95993538858657,899.0400646114134,72.95993538858657,60.0,40.0,0.0,0.0,30.0,B,2370.0,5720.0,-3350.0,0.0,0.018705596868594326,0.001150694934240051,0.013309332898826362,0.023363863383183556,0.013309332898826362,0.013309332898826362,-36.78930631962767,-20.555084200985995,0.0,0.0,19.5
Workload-matched referral-omission benchmark,L572_s30_d0.35,F2,38027.65389244797,262.5859275441005,709.4140724558995,262.5859275441005,30.341418689675884,47.06095924974049,0.0,572.0,30.0,F,34723.63438625848,0.0,34723.63438625848,1.0,0.019273048538065517,0.009309767120230596,0.016055334108553525,0.024892415476059252,0.016055334108553525,0.016055334108553528,-1.8544550561827577e-07,-1.7001796059901153e-07,1.7001796059901153e-07,0.0,210.7,regional-validated,F,34723.63438625848,0.0,10.501000514944963,961.498999485055,10.501000514944963,59.999999865278426,59.532683174169854,0.0,0.0,30.0,B,2415.980493810519,5720.0,-3304.019506189481,0.0,999.4853200692771,0.001073538458498413,349.8209355627055,1121.922647516224,349.8209355627055,349.82093556270553,-125690.04400213063,-39200.5375843037,0.0,0.0,10.5
Workload-matched referral-omission benchmark,L572_s30_d0.5,F2,35542.29916351961,326.49063062244625,645.5093693775538,326.49063062244625,60.0,24.513458445102415,0.0,567.2103010897524,30.0,BF,32555.998931443322,47.8969891024758,32508.101942340847,0.9916264005065601,0.03586095692877671,0.020704333136226674,0.03863481160061503,0.04938314098899197,0.03863481160061503,0.03863481160061503,-31.516427176022987,7.993605777301127e-15,7.993605777301127e-15,0.0,298.6051505448762,regional-validated,BF,32508.101942340847,0.0,15.001001574304098,956.9989984256958,15.001001574304098,59.999999744496,59.52675942179316,0.0,0.0,30.0,B,2685.802778821235,5720.0,-3034.197221178765,0.0,998.4281704396333,0.0010787498170961138,499.21516396963375,1173.1534778290052,499.21516396963375,499.21516396963375,-131431.04502584238,-55941.68553388278,0.0,0.0,15.0
Workload-matched referral-omission benchmark,L572_s30_d0.8,F0,0.0,483.0,489.0,483.0,60.0,40.0,0.0,0.0,30.0,B,2640.0,5720.0,-3080.0,0.0,0.002178649237472767,0.002178649237472767,0.00392156862745098,0.0035511982570806105,0.00392156862745098,0.003921568627450981,-37.74043572984749,-28.561220043572984,0.0,0.0,24.0,regional-validated,B,-3080.0,0.0,81.58902136133827,890.4109786386617,81.58902136133827,60.0,40.0,0.0,0.0,30.0,B,2640.0,5720.0,-3080.0,0.0,0.017364420793428148,0.0011622352861910192,0.015053771920933538,0.022633240965754885,0.015053771920933538,0.015053771920933538,-39.85770279977389,-29.75110763117125,0.0,0.0,24.0
Workload-matched referral-omission benchmark,L572_s30_d0.65,F1,24852.558999566572,724.3248840866737,247.6751159133263,724.3248840866737,28.089316046025054,39.999999999999986,537.2964097525406,0.0,30.0,BV,27795.675734411663,347.03590247459374,27448.63983193707,0.9393293876792669,0.022078203102987918,0.033759408008596635,0.04811024002553878,0.03891678711192649,0.04811024002553878,0.039402959036632795,-9.769962616701378e-15,-5.536929161258024,9.769962616701378e-15,188.0537434133892,141.73493321870296,regional-validated,BV,27448.63983193707,0.0,733.4000000218315,238.5999999781685,733.4000000218315,31.710711948684924,40.0,103.2615397275527,0.0,30.0,BV,7283.465435094971,4687.384602724473,2596.0808323704987,0.18052716735586136,0.0017031525660383567,0.005798497758678624,0.006905546926603556,0.004120093990349601,0.006905546926603556,0.004747158545197614,0.0,-1.7100998969108074,0.0,36.14153890464344,42.99200028801823
Workload-matched referral-omission benchmark,L572_s30_d0.8,F1,30064.71074736329,731.546844130776,240.45315586922402,731.546844130776,26.88913458964073,40.00000000000001,516.6174900196681,0.0,30.0,BV,26858.97253266831,553.8250998033186,26305.147432864993,0.903177430104315,0.021609260234418937,0.03374156765397219,0.05102897584150734,0.039469401778946506,0.05102897584150734,0.04010382571928611,4.440892098500626e-15,-9.116080754583859,4.440892098500626e-15,180.81612150688383,168.65289720550706,regional-validated,BV,26305.147432864993,0.0,733.4000000171944,238.59999998280557,733.4000000171944,31.684861895904284,40.0,0.0,0.0,30.0,B,1960.4366855017029,5720.0,-3759.563314498297,0.0,0.0014096419509102933,0.004793863854661687,0.005921577415389921,0.003482194046296766,0.005921577415389921,0.005921577415389922,-1.5405886914940945,-6.279562563108152,0.0,0.0,24.0
Workload-matched referral-omission benchmark,L878_s15_d0.1,F0,0.0,472.50000000000006,499.49999999999994,472.50000000000006,60.0,40.0,0.0,0.0,30.0,B,1380.0,8780.0,-7400.0,0.0,0.0021299254526091584,0.002129925452609159,0.0023429179978700747,0.0029499467518636843,0.0023429179978700747,0.002342917997870075,-28.222140575079866,-1.3816826411075613,0.0,0.0,3.0,regional-validated,B,-7400.0,0.0,6.315707810295931,965.684292189704,6.315707810295931,60.0,40.0,0.0,0.0,30.0,B,1380.0,8780.0,-7400.0,0.0,0.30159472945559357,0.001068736547516239,0.031228209493075598,0.31252460277817,0.031228209493075598,0.031228209493075594,-62.873702747486355,-4.557408709885377,0.0,0.0,3.0
